feature,mean_abs_shap_overall,mean_abs_shap_Benign,mean_abs_shap_Likely benign,mean_abs_shap_Likely pathogenic,mean_abs_shap_Pathogenic
allofus250k_gvs_amr_an,0.023070364939007094,0.03374154856041814,0.037394297715201884,0.01239918131767764,0.008746432162730702
chasmplus_lihc_score,0.021338342343264316,0.0054918940872921125,0.007232922172286819,0.03718479059933562,0.03544376251414271
chasmplus_prad_score,0.021069136874320618,0.02729585105162498,0.04197533373879816,0.00016294000988599096,0.014842422696973332
allofus250k_gvs_eas_an,0.020323346625618452,3.996552873694403e-05,0.01751068774142227,0.023136005509784528,0.040606727722530066
lrt_lrt_score,0.02022014518943145,0.021195555134807195,0.019244735243982757,0.028905308845216186,0.011534981533719678
allofus250k_gvs_eur_an,0.020064446482052432,0.027104883713508627,0.03176670517553492,0.013024009250589214,0.00836218778857696
alfa_latin_american_latin2_alt,0.018439453076156805,0.03687890615230745,0.02343601397482058,0.006737914287303203,0.006704977890195982
allofus250k_gvs_sas_an,0.01660582325464888,0.024848045442063323,0.0270654023364944,0.006146244172790512,0.008363601067247295
alfa_latin_american_latin1_alt,0.015540911403423665,0.031081822806879277,0.021440674264440532,0.004800721391255805,0.004840427151119045
allofus250k_gvs_mid_an,0.012268187512304173,0.011471848017609709,0.017070501948709706,0.007465873075883855,0.013064527007013424
allofus250k_gvs_all_an,0.01054881375546634,0.010742046084485018,0.01941369460299399,0.0016839329079372072,0.010355581426449144
lrt_lrt_omega,0.007292538482194621,0.00417386501202148,0.0005425179415474065,0.014585076964387371,0.00986869401082223
allofus250k_gvs_oth_an,0.0063709253489534524,0.0018257214646661443,0.006667531114808646,0.012741850697904945,0.004248598118434073
fathmm_mkl_fathmm_mkl_coding_score,0.005885003658913919,0.008872173020357947,0.010913884591867217,0.0008561227255474751,0.00289783429788304
dann_score,0.005083850532067738,0.00297698451077343,0.005250256931652852,0.010167701064214713,0.001940459621629953
fitcons_fitcons_coding_pred,0.003041116208003671,0.003394327745604697,0.0026879046704124327,0.0010526019028859915,0.005029630513111564
